,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
860,0.0,0.875,-0.2857143,0.0,0.75,0.0,0.5,2.0,0.0,-2.0,-0.5,-0.5,-993.0,2.0,1.0,-1.4137931,-1.6133446,0.772728,-1.1553453,-1.8226353
861,0.0,1.5,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,-0.96551734,0.27832654,-0.88636357,-1.1055123,-2.169751
862,-3.2833333,-1.3125,0.85714287,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-1.0,-0.5,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-1.0013921,-1.0
863,0.0,-0.1875,-0.2857143,0.0,0.75,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
864,0.0,-0.375,-0.2857143,0.0,0.0,0.0,0.5,0.0,-1.0,1.5,0.5,-0.5,0.0,0.0,0.0,-1.5517242,-2.0339956,1.5000013,-1.1238863,-1.8879237
865,-1.6666666,-1.0,0.71428573,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
866,-1.6666666,-0.6875,0.2857143,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
867,-1.6666666,-0.4375,0.71428573,0.0,-0.75,1.0,-0.5,0.0,-1.0,-1.5,-0.5,1.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.028953256,0.40370116
868,-1.6666666,-0.125,0.2857143,0.0,0.75,0.0,-0.5,0.0,0.0,-1.0,-0.5,3.5,0.0,0.0,0.0,0.10344826,0.5931855,-1.2272729,0.028953256,0.40370116
869,0.0,0.25,1.0,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,-3.2833333,-0.875,0.85714287,1.0,0.0,0.0,-0.5,0.0,-1.0,1.0,-1.0,-0.5,0.0,1.0,-1.0,-1.5517242,-1.9685025,2.1590924,-1.1514477,-1.8879237
871,0.8333333,-0.75,-0.14285715,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
872,-0.16666667,-0.375,-0.2857143,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,-0.375,1.0,0.0,0.5,0.0,0.5,0.0,-1.0,1.5,1.0,-0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1052339,-2.4744303
874,0.16666667,-0.375,-0.2857143,1.0,0.75,0.0,-0.5,0.0,-1.0,-1.0,1.0,-0.5,-996.0,1.0,1.0,-0.96551734,0.07682182,-0.77272713,-1.1528397,-2.169751
875,1.0,-0.1875,-0.14285715,1.0,-0.25,0.0,0.5,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
876,-1.6666666,-0.375,0.2857143,0.0,0.75,0.0,0.5,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.4496118,-3.0909104,-0.8627506,-1.0
877,-1.6666666,-0.875,0.71428573,0.0,0.0,0.0,0.5,0.0,0.0,-1.5,0.5,3.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.027561242,0.40370116
878,0.8333333,0.5,-0.14285715,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,1.1875,1.0,0.0,0.5,0.0,-0.5,0.0,-1.0,-2.5,0.5,0.0,0.0,0.0,0.0,-1.3793104,-2.258177,1.1363647,-1.1060691,-1.249183
880,0.8333333,0.375,-0.14285715,0.0,-0.25,1.0,-0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
881,0.0,1.0,1.0,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
882,-0.16666667,-0.5,1.0,-1.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,-0.16666667,0.875,-0.2857143,-1.0,0.75,1.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
884,0.8333333,0.4375,-0.14285715,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,-0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
885,0.8333333,2.6875,0.42857143,0.0,0.5,0.0,0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,-0.78714734,0.36363706,-1.172049,-1.9836779
886,-0.16666667,-0.5,1.0,-1.0,0.5,0.0,0.5,0.0,-1.0,-2.5,0.0,0.0,0.0,1.0,-1.0,-1.3793104,-2.258177,1.1363647,-1.1060691,-1.249183
887,-1.6666666,-0.1875,0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,-1.0,0.5,-0.5,-993.0,2.0,1.0,-0.96551734,0.07682182,-0.77272713,-1.1467149,-2.169751
888,-3.3,-0.25,1.1428572,0.0,0.5,0.0,0.5,0.0,-1.0,-2.0,-0.5,-0.5,-993.0,1.0,1.0,-1.4137931,-1.6133446,0.772728,-1.1553453,-1.8226353
889,0.16666667,-0.6875,-0.2857143,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
890,0.6666667,0.3125,-0.14285715,-1.0,-0.75,1.0,0.5,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
891,0.16666667,0.0,1.0,1.0,0.75,1.0,-0.5,2.0,-1.0,1.0,-1.0,-0.5,0.0,0.0,0.0,-1.5517242,-1.9685025,2.1590924,-1.1514477,-1.8879237
892,0.0,-0.1875,1.0,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.0,-0.3125,-0.2857143,0.0,0.75,0.0,0.5,2.0,-1.0,0.0,1.0,-0.5,-992.0,1.0,1.0,-1.0,-1.3866458,-2.2272737,-0.9983297,-1.0
894,0.6666667,3.0625,0.42857143,-1.0,-0.75,0.0,0.5,2.0,-1.0,-0.5,1.0,1.5,0.0,0.0,0.0,-1.0,-1.4496118,-3.0909104,-0.88891983,-1.0
895,0.0,-0.3125,-0.2857143,0.0,0.75,0.0,-0.5,2.0,-1.0,1.5,1.0,0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1052339,-2.4744303
896,-1.6666666,0.4375,0.2857143,0.0,-0.25,0.0,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,-0.625,1.0,0.0,0.5,0.0,0.5,0.0,-1.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.10344826,-0.69269353,0.06818255,0.02951001,0.40370116
898,-3.2833333,-0.5,0.85714287,1.0,0.75,0.0,-0.5,0.0,-1.0,-2.5,0.5,1.0,-993.0,2.0,1.0,-0.96551734,0.041557766,-0.4318179,-1.1016148,-2.169751
899,-3.3,0.125,1.1428572,0.0,-0.25,0.0,-0.5,0.0,-1.0,0.5,0.0,0.0,-996.0,2.0,1.0,-0.75862074,0.97353756,-3.2727284,-1.0620825,-2.4744303
900,-0.16666667,-0.125,-0.2857143,-1.0,0.0,0.0,0.5,0.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
901,0.8333333,1.3125,0.42857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.0,0.5,-0.5,-996.0,1.0,1.0,-1.0,-1.3866458,-2.2272737,-0.99944323,-1.0
902,-1.6666666,0.0625,0.2857143,0.0,0.75,0.0,0.5,2.0,-1.0,0.5,-1.0,-0.5,0.0,1.0,-1.0,-0.41379312,-1.0,-1.2727276,-0.23246105,0.052228615
903,0.16666667,0.0625,-0.2857143,1.0,-0.25,0.0,0.5,0.0,-1.0,0.0,0.0,-0.5,-997.0,3.0,1.0,-1.0,-0.14861827,-0.8181819,-1.1617484,-1.9836779
904,0.0,0.0625,1.0,0.0,0.5,0.0,0.5,0.0,-1.0,-2.5,1.0,3.0,0.0,0.0,0.0,0.10344826,-0.69269353,0.06818255,0.030066894,0.40370116
905,0.16666667,-0.9375,0.5714286,1.0,1.0,0.0,-0.5,2.0,-1.0,-1.5,0.0,0.0,0.0,0.0,0.0,-1.3793104,-1.9206414,0.63636464,-1.0534521,-1.249183
906,-1.5,-0.375,0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,-1.5,-1.0,0.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.028117996,0.40370116
907,-1.6666666,1.0,0.2857143,0.0,1.0,1.0,0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
908,0.8333333,0.8125,-0.14285715,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
909,0.0,-0.6875,0.0,0.0,-0.25,1.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
910,-3.3,-0.25,1.1428572,0.0,0.75,0.0,-0.5,0.0,-1.0,1.0,0.0,-0.5,-993.0,1.0,1.0,-1.5517242,-1.9685025,2.1590924,-1.1478286,-1.8879237
911,0.0,-0.0625,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
912,0.16666667,-0.1875,-0.2857143,1.0,0.75,0.0,-0.5,0.0,-1.0,-2.5,0.5,-0.5,0.0,0.0,0.0,-1.3793104,-2.258177,1.1363647,-1.1127506,-1.249183
913,0.8333333,0.0,-0.14285715,0.0,-0.25,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
914,-1.8333334,0.5,0.71428573,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.8333333,2.1875,0.42857143,0.0,-0.25,0.0,0.5,0.0,-1.0,1.0,0.0,0.0,-993.0,1.0,1.0,-1.5517242,-1.9685025,2.1590924,-1.1458799,-1.8879237
916,0.0,-0.25,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,-0.5,-0.5,1.0,0.0,0.0,0.0,-1.0,-1.4496118,-3.0909104,-0.8477172,-1.0
917,-3.2833333,-0.8125,0.85714287,1.0,0.0,0.0,-0.5,0.0,-1.0,0.0,-0.5,0.5,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-0.97494435,-1.0
918,-1.6666666,1.1875,0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.14861827,-0.8181819,-1.1592429,-1.9836779
919,0.8333333,-0.3125,-0.14285715,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
920,-0.16666667,-0.125,-0.2857143,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
921,0.8333333,-0.4375,-0.14285715,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
922,0.8333333,0.0,0.14285715,0.0,-0.75,0.0,0.5,2.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
923,0.8333333,1.3125,0.42857143,0.0,0.0,0.0,-0.5,0.0,-1.0,1.5,1.0,-0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1080179,-2.4744303
924,0.16666667,-0.5,-0.2857143,1.0,0.0,0.0,-0.5,0.0,-1.0,0.5,1.0,-0.5,0.0,0.0,0.0,-0.41379312,-1.0,-1.2727276,-0.2048998,0.052228615
925,-1.6666666,0.375,0.2857143,0.0,1.0,0.0,0.5,0.0,-1.0,-3.0,0.5,0.5,-992.0,1.0,1.0,-1.0,-0.30856523,0.40909183,-1.1731626,-1.9836779
926,-1.6666666,-0.375,0.2857143,0.0,0.5,0.0,-0.5,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.99944323,-1.0
927,0.0,0.75,-0.2857143,0.0,0.0,0.0,0.5,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-1.0038975,-1.0
928,0.16666667,-0.6875,-0.2857143,1.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,0.0,-0.25,0.0,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
930,-1.6666666,1.3125,0.71428573,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
931,0.16666667,-0.5625,-0.2857143,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,-1.6666666,0.0,0.71428573,0.0,0.0,0.0,-0.5,0.0,-1.0,-1.5,1.0,1.0,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.029788386,0.40370116
933,0.0,-0.3125,-0.2857143,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,1.0,-0.5,-993.0,2.0,1.0,-0.96551734,0.07682182,-0.77272713,-1.155902,-2.169751
934,0.0,-0.125,-0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,-2.5,1.0,-0.5,0.0,0.0,0.0,0.10344826,-0.69269353,0.06818255,0.030902024,0.40370116
935,0.16666667,0.4375,-0.2857143,1.0,0.75,0.0,-0.5,0.0,-1.0,0.0,-0.5,-0.5,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-1.0000001,-1.0
936,-1.6666666,1.625,0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,-1.5,-0.5,-0.5,0.0,2.0,-1.0,-0.96551734,0.27832654,-0.88636357,-1.1043987,-2.169751
937,0.0,0.8125,0.5714286,0.0,-0.75,1.0,0.5,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
938,0.8333333,-0.0625,-0.14285715,0.0,-0.75,0.0,-0.5,2.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
939,0.0,1.25,1.0,0.0,0.75,0.0,0.5,0.0,-1.0,1.0,-0.5,0.5,0.0,1.0,-1.0,-1.5517242,-1.9685025,2.1590924,-1.1450446,-1.8879237
940,0.8333333,2.0,0.42857143,0.0,-0.75,0.0,-0.5,0.0,-1.0,-3.0,-0.5,0.0,-995.0,1.0,1.0,-1.0,-0.30856523,0.40909183,-1.1723275,-1.9836779
941,-3.3166666,0.4375,1.1428572,-1.0,0.0,1.0,0.5,2.0,0.0,0.0,-1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
942,-1.5,-0.875,0.71428573,1.0,0.0,0.0,0.5,0.0,-1.0,-1.0,0.0,-0.5,0.0,0.0,0.0,-1.3793104,-1.2984856,-1.0,-1.0011137,-1.249183
943,0.0,-0.5,-0.2857143,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,0.8333333,2.75,0.42857143,0.0,0.75,0.0,-0.5,0.0,0.0,-1.5,0.5,-0.5,-987.0,1.0,1.0,-0.96551734,0.27832654,-0.88636357,-1.1194321,-2.169751
945,-0.16666667,0.5625,-0.2857143,-1.0,0.0,0.0,-0.5,0.0,-1.0,-1.0,1.0,-0.5,-993.0,1.0,1.0,-0.96551734,0.07682182,-0.77272713,-1.155902,-2.169751
946,-1.5,-0.5,0.2857143,1.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,0.16666667,-0.625,0.5714286,1.0,0.75,0.0,0.5,0.0,-1.0,-1.0,-0.5,0.0,0.0,1.0,-1.0,-0.96551734,0.07682182,-0.77272713,-1.1514477,-2.169751
948,0.0,0.125,1.0,0.0,0.5,0.0,0.0,1.0,-1.0,-1.0,0.5,-0.5,-995.0,3.0,1.0,-1.3793104,-1.2984856,-1.0,-1.0005568,-1.249183
949,0.16666667,-0.8125,-0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,1.5,0.5,-0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1066259,-2.4744303
950,-0.16666667,0.4375,-0.2857143,-1.0,0.75,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
951,0.8333333,0.125,-0.14285715,0.0,0.5,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
952,0.8333333,1.25,0.42857143,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
953,0.0,0.6875,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.5,-0.5,-0.5,-996.0,1.0,1.0,-1.5517242,-1.6939427,1.4318192,-1.1531181,-1.8879237
954,0.0,-0.8125,-0.2857143,0.0,0.0,0.0,0.5,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,-1.5517242,-1.9685025,2.1590924,-1.1483854,-1.8879237
955,-3.2833333,-1.0625,1.1428572,1.0,0.0,0.0,0.5,0.0,-1.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.0311804,0.40370116
956,0.0,-0.125,-0.2857143,0.0,0.75,0.0,-0.5,2.0,-1.0,-2.0,-0.5,0.0,-993.0,1.0,1.0,-1.4137931,-1.6133446,0.772728,-1.1553453,-1.8226353
957,1.0,-0.875,-0.14285715,1.0,-0.25,0.0,0.5,0.0,-1.0,0.0,-1.0,0.5,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-1.0038975,-1.0
958,-0.16666667,-0.5,-0.2857143,-1.0,0.5,0.0,0.5,0.0,-1.0,-0.5,0.5,0.0,0.0,1.0,-1.0,-1.0,-0.78714734,0.36363706,-1.1695436,-1.9836779
959,0.0,-0.3125,-0.2857143,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
960,0.6666667,2.5625,0.42857143,-1.0,1.0,0.0,0.5,2.0,-1.0,0.5,-1.0,0.0,-996.0,1.0,1.0,-1.5517242,-1.6939427,1.4318192,-1.1531181,-1.8879237
961,0.0,0.6875,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002227143,0.0
962,0.16666667,-0.5,-0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,0.5,0.0,-0.5,0.0,0.0,0.0,-0.75862074,0.97353756,-3.2727284,-1.0648664,-2.4744303
963,0.8333333,0.1875,-0.14285715,0.0,-0.5,0.0,0.5,2.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0.8333333,-0.25,-0.14285715,0.0,0.5,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
965,-0.16666667,-0.6875,-0.2857143,-1.0,0.75,0.0,0.5,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-1.3866458,-2.2272737,-0.98246104,-1.0
966,0.0,-0.0625,1.0,0.0,0.5,0.0,0.5,2.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
967,0.16666667,-0.625,-0.2857143,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,-1.6666666,-0.125,0.2857143,0.0,0.75,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
969,0.8333333,-0.1875,-0.14285715,0.0,-0.25,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
970,0.0,1.4375,1.0,0.0,1.0,0.0,-0.5,0.0,-1.0,-1.5,-0.5,0.0,0.0,2.0,-1.0,-0.96551734,0.27832654,-0.88636357,-1.1216593,-2.169751
971,0.8333333,0.0,-0.14285715,0.0,-0.25,1.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
972,0.0,-0.6875,-0.2857143,0.0,0.75,0.0,-0.5,2.0,-1.0,-1.5,1.0,-0.5,0.0,0.0,0.0,0.10344826,-0.09572219,-1.4318187,0.029788386,0.40370116
973,-1.6666666,-0.1875,0.2857143,0.0,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.16666667,-0.8125,1.0,1.0,0.75,0.0,-0.5,0.0,-1.0,1.5,-1.0,-0.5,0.0,0.0,0.0,-0.75862074,0.25817704,-0.24999978,-1.1071827,-2.4744303
975,0.16666667,0.0,0.0,1.0,-0.5,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.10344826,0.5931855,-1.2272729,0.0027840282,0.40370116
976,-3.3,1.0625,1.2857143,0.0,1.0,1.0,0.5,0.0,0.0,0.0,-1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
977,0.8333333,1.1875,0.42857143,0.0,-0.75,0.0,0.5,0.0,-1.0,0.5,1.0,-0.5,0.0,2.0,-1.0,-1.5517242,-1.6939427,1.4318192,-1.1525613,-1.8879237
978,0.0,0.375,-0.2857143,0.0,0.75,0.0,-0.5,0.0,-1.0,-2.0,0.0,0.0,-993.0,1.0,1.0,-1.4137931,-1.6133446,0.772728,-1.155067,-1.8226353
979,0.16666667,0.625,-0.2857143,1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.16666667,-0.3125,1.0,1.0,0.5,0.0,-0.5,0.0,-1.0,-2.5,1.0,-0.5,0.0,0.0,0.0,-1.3793104,-2.258177,1.1363647,-1.1057907,-1.249183
981,0.0,-0.4375,1.0,0.0,0.5,0.0,0.5,2.0,-1.0,0.5,1.0,-0.5,0.0,0.0,0.0,-0.41379312,-1.0,-1.2727276,-0.2048998,0.052228615
982,-0.16666667,0.1875,-0.2857143,-1.0,0.75,0.0,-0.5,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00055675255,0.0
983,-1.5,-0.3125,0.71428573,1.0,-0.25,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
984,0.0,0.125,1.0,0.0,0.5,0.0,-0.5,0.0,-1.0,0.5,-0.5,0.0,-993.0,1.0,1.0,-0.75862074,0.97353756,-3.2727284,-1.0626392,-2.4744303
985,-3.2833333,-1.25,0.85714287,1.0,-0.5,0.0,0.5,0.0,-1.0,1.5,0.0,0.0,-993.0,4.0,1.0,-0.75862074,0.25817704,-0.24999978,-1.1071827,-2.4744303
986,0.8333333,-0.5625,-0.14285715,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.5,-0.5,0.0,0.0,0.0,-1.0,-0.78714734,0.36363706,-1.1695436,-1.9836779
987,0.8333333,0.75,-0.14285715,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
988,0.16666667,-0.0625,-0.2857143,1.0,-0.25,0.0,-0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
989,-1.6666666,0.125,0.2857143,0.0,0.75,1.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027837628,0.0
990,-1.6666666,0.125,0.2857143,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011136378,0.0
991,0.0,-0.9375,-0.2857143,0.0,-0.25,0.0,0.5,0.0,-1.0,0.0,1.0,-0.5,-989.0,1.0,1.0,-1.0,-1.3866458,-2.2272737,-0.9952673,-1.0
992,0.8333333,-0.375,-0.14285715,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,0.5,4.0,0.0,1.0,-1.0,-1.0,-1.3866458,-2.2272737,-0.9924834,-1.0
993,0.0,-0.125,-0.2857143,0.0,0.75,0.0,0.5,0.0,-1.0,0.5,-1.0,-0.5,0.0,0.0,0.0,-0.75862074,0.97353756,-3.2727284,-1.0623609,-2.4744303
994,0.16666667,-0.75,-0.2857143,1.0,0.0,0.0,0.5,0.0,-1.0,-3.0,-1.0,-0.5,0.0,0.0,0.0,-1.0,-1.1574295,-2.4318187,-0.96074617,-1.0
995,-1.6666666,0.0625,0.71428573,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
996,0.0,0.6875,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027837628,0.0
997,0.8333333,0.125,-0.14285715,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0008352616,0.0
998,0.0,0.5625,1.0,0.0,0.0,0.0,0.5,0.0,-1.0,-2.5,-0.5,-0.5,0.0,0.0,0.0,-1.3793104,-2.258177,1.1363647,-1.1121938,-1.249183
999,-1.5,0.1875,0.2857143,1.0,0.75,0.0,0.5,0.0,-1.0,1.0,-0.5,-0.5,0.0,0.0,0.0,-1.5517242,-1.9685025,2.1590924,-1.1450446,-1.8879237
1000,0.8333333,0.375,-0.14285715,0.0,-0.25,1.0,-0.5,0.0,0.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.10344826,0.5931855,-1.2272729,0.02867488,0.40370116
1001,0.16666667,-0.75,1.0,1.0,0.75,0.0,0.5,0.0,-1.0,1.5,0.0,-0.5,-996.0,1.0,1.0,-0.75862074,0.25817704,-0.24999978,-1.1071827,-2.4744303
